,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,geometry,closest_hospital_distance,closest_grocery_distance,closest_park_distance,closest_bar_distance,closest_worship_distance,closest_mcdonalds_distance,closest_starbucks_distance,near_hospital,near_grocery,near_park,near_bar,near_worship,near_mcdonalds,near_starbucks,total_population,white_population,black_population,asian_population,total_housing_units,owner_occupied_units,rentor_occupied_units,population_over_age_25,has_bachelors_degree,has_masters_degree,has_professional_degree,state,county,tract,block group,has_doctorate,total_income_known,income_to_poverty_above_200,vehicles,total_population_percent,white_population_percent,black_population_percent,asian_population_percent,total_housing_units_percent,owner_occupied_units_percent,rentor_occupied_units_percent,population_over_age_25_percent,has_bachelors_degree_percent,has_masters_degree_percent,has_professional_degree_percent,has_doctorate_percent,total_income_known_percent,income_to_poverty_above_200_percent,vehicles_percent,less_than_a_bachelors_degree,less_than_a_bachelors_degree_percent,income_to_poverty_under_200,income_to_poverty_under_200_percent,routes
8148,737,210,S. Carrollton at Oak,,29.947374,-90.12967,,,,,,2,POINT (-90.12967 29.947374),1326.590320710306,48.11175163107097,316.9398684310609,97.67830089753461,86.91531474190897,794.7812838123102,673.7758560660461,False,True,True,True,True,False,False,708.0,467.0,90.0,0.0,378.0,149.0,229.0,511.0,151.0,82.0,41.0,22.0,71.0,12900.0,1.0,47.0,708.0,426.0,459.0,1.0,0.6596045197740112,0.1271186440677966,0.0,1.0,0.3941798941798942,0.6058201058201058,1.0,0.29549902152641877,0.16046966731898238,0.08023483365949119,0.09197651663405088,1.0,0.6016949152542372,0.6483050847457628,190.0,0.37181996086105673,282.0,0.3983050847457627,
8152,738,2100,St Claude Ave. at Jackson Barracks,,29.958819,-90.007646,,,,,,2,POINT (-90.007646 29.958819),2004.8443666098792,778.4445755910937,335.601063706409,719.923615102804,35.16455563013581,1019.3216475770297,1053.9857662534173,False,False,True,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8153,739,2101,St Claude at St Maurice,,29.959621,-90.009942,,,,,,2,POINT (-90.009942 29.959621),1962.767984471906,762.4422150840073,410.4832757470665,673.8565894258558,33.906871891291196,1049.0705382857986,1087.1905623415842,False,False,False,False,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8154,740,2102,St Claude at Gordon,,29.960477,-90.012166,,,,,,2,POINT (-90.012166 29.960477),1925.0251863022197,681.4848651356577,386.99321462325514,598.3366871257055,50.63123596617278,1091.1530870624317,1132.3762227991126,False,False,True,False,True,False,False,547.0,28.0,519.0,0.0,255.0,108.0,147.0,482.0,103.0,0.0,0.0,22.0,71.0,904.0,1.0,0.0,547.0,269.0,222.0,1.0,0.051188299817184646,0.9488117001828154,0.0,1.0,0.4235294117647059,0.5764705882352941,1.0,0.21369294605809128,0.0,0.0,0.0,1.0,0.49177330895795246,0.40585009140767825,379.0,0.7863070539419087,278.0,0.5082266910420475,
8159,741,2103,St Claude at Charbonnet,,29.960867,-90.01361,,,,,,2,POINT (-90.01361 29.960867),1903.479214369985,638.7189505418894,339.9308689800256,556.8570386400901,20.7110776553252,1073.2260595912526,1151.3971864222044,False,False,True,False,True,False,False,547.0,28.0,519.0,0.0,255.0,108.0,147.0,482.0,103.0,0.0,0.0,22.0,71.0,904.0,1.0,0.0,547.0,269.0,222.0,1.0,0.051188299817184646,0.9488117001828154,0.0,1.0,0.4235294117647059,0.5764705882352941,1.0,0.21369294605809128,0.0,0.0,0.0,1.0,0.49177330895795246,0.40585009140767825,379.0,0.7863070539419087,278.0,0.5082266910420475,
8164,742,2104,St Claude at Fats Domino,,29.961342,-90.015561,,,,,,2,POINT (-90.015561 29.961342),1875.924317260566,585.5283874072653,282.2193685919556,505.5669254845838,6.87718345859485,1014.2013686634353,1175.1263139294072,False,False,True,False,True,False,False,547.0,28.0,519.0,0.0,255.0,108.0,147.0,482.0,103.0,0.0,0.0,22.0,71.0,904.0,1.0,0.0,547.0,269.0,222.0,1.0,0.051188299817184646,0.9488117001828154,0.0,1.0,0.4235294117647059,0.5764705882352941,1.0,0.21369294605809128,0.0,0.0,0.0,1.0,0.49177330895795246,0.40585009140767825,379.0,0.7863070539419087,278.0,0.5082266910420475,
8169,743,2106,St Claude at Forstall,,29.962673,-90.021273,,,,,,2,POINT (-90.021273 29.962673),1803.4530060133427,441.44189819521165,127.39554093320989,371.0594042145783,6.008628258765775,847.2972495004317,1252.355575948511,False,False,True,True,True,False,False,373.0,10.0,363.0,0.0,204.0,102.0,102.0,302.0,56.0,19.0,0.0,22.0,71.0,904.0,2.0,0.0,373.0,170.0,184.0,1.0,0.02680965147453083,0.9731903485254692,0.0,1.0,0.5,0.5,1.0,0.18543046357615894,0.06291390728476821,0.0,0.0,1.0,0.45576407506702415,0.4932975871313673,229.0,0.7582781456953642,203.0,0.5442359249329759,
8174,744,2107,St Claude at Sister,,29.963778,-90.026216,,,,,,2,POINT (-90.026216 29.963778),1750.4195930720507,335.5155110604309,79.60087135950089,283.85272724234517,109.92304671384186,707.5101307982928,1327.8456393066294,False,True,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8175,745,2109,St Claude at Poland,,29.964936,-90.031408,,,,,,2,POINT (-90.031408 29.964936),1705.2554326457287,261.1854060640583,194.9215200898222,250.25778290959607,89.71371407528534,560.9828301459291,1417.4298401389544,False,True,True,True,True,False,False,636.0,264.0,303.0,0.0,228.0,110.0,118.0,535.0,120.0,0.0,25.0,22.0,71.0,1100.0,1.0,0.0,636.0,191.0,322.0,1.0,0.41509433962264153,0.47641509433962265,0.0,1.0,0.4824561403508772,0.5175438596491229,1.0,0.22429906542056074,0.0,0.04672897196261682,0.0,1.0,0.300314465408805,0.5062893081761006,390.0,0.7289719626168224,445.0,0.699685534591195,
8182,746,211,S. Carrollton at Freret,,29.945951,-90.131184,,,,,,2,POINT (-90.131184 29.945951),1208.5343542865842,111.94345726203265,476.3751520497839,208.7855804822415,46.36778711132645,687.4285492782329,586.8693052134678,False,True,False,True,True,False,False,708.0,467.0,90.0,0.0,378.0,149.0,229.0,511.0,151.0,82.0,41.0,22.0,71.0,12900.0,1.0,47.0,708.0,426.0,459.0,1.0,0.6596045197740112,0.1271186440677966,0.0,1.0,0.3941798941798942,0.6058201058201058,1.0,0.29549902152641877,0.16046966731898238,0.08023483365949119,0.09197651663405088,1.0,0.6016949152542372,0.6483050847457628,190.0,0.37181996086105673,282.0,0.3983050847457627,
8186,747,2110,St Claude at France,,29.965387,-90.033392,,,,,,2,POINT (-90.033392 29.965387),1691.2819280930498,250.63251306735663,248.55122889152062,240.6414967193492,121.75369549973284,504.15865977188986,1455.001498895382,False,True,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8187,748,2111,St Claude at Alvar,,29.965997,-90.036154,,,,,,2,POINT (-90.036154 29.965997),1674.2550958904003,255.7169781092036,323.557764828681,204.54997227038183,122.01863137872304,426.86124910016275,1507.4245364782348,False,True,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8188,749,2112,St Claude at Congress,,29.966554,-90.038625,,,,,,2,POINT (-90.038625 29.966554),1662.3587335858242,266.0366983805606,392.4299979502368,168.5793197012866,54.34753842327704,356.6160423566666,1557.299537599235,False,True,True,True,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8189,750,2113,St Claude at Desire,,29.966934,-90.040318,,,,,,2,POINT (-90.040318 29.966934),1655.8192067866228,220.23114795096853,439.7475976567872,120.5614596999208,22.122864323338085,308.6836205678393,1592.1894310480297,False,True,False,True,True,True,False,603.0,119.0,480.0,0.0,267.0,111.0,156.0,510.0,78.0,14.0,0.0,22.0,71.0,1301.0,1.0,0.0,581.0,349.0,326.0,1.0,0.19734660033167495,0.7960199004975125,0.0,1.0,0.4157303370786517,0.5842696629213483,1.0,0.15294117647058825,0.027450980392156862,0.0,0.0,1.0,0.6006884681583476,0.5406301824212272,418.0,0.8196078431372549,232.0,0.3993115318416523,
8193,751,2115,St Claude Ave. at Clouet St,,29.967773,-90.044077,,,,,,2,POINT (-90.044077 29.967773),1646.0045705175144,124.94833261201025,544.8423855847929,15.240006601516328,26.90470332419547,202.94469179419124,1671.4782224771093,False,True,False,True,True,True,False,991.0,235.0,747.0,4.0,367.0,118.0,249.0,670.0,84.0,26.0,19.0,22.0,71.0,1301.0,3.0,8.0,991.0,402.0,330.0,1.0,0.23713420787083753,0.7537840565085772,0.004036326942482341,1.0,0.3215258855585831,0.6784741144414169,1.0,0.1253731343283582,0.03880597014925373,0.028358208955223882,0.011940298507462687,1.0,0.4056508577194753,0.3329969727547931,549.0,0.8194029850746268,589.0,0.5943491422805247,
8197,752,2116,St Claude Ave. at Montegut St.,,29.968171,-90.045853,,,,,,2,POINT (-90.045853 29.968171),1643.8172811647978,88.99046980862039,594.780735693933,36.539464530213955,45.752653059887606,153.05368569694627,1710.1311073498393,False,True,False,True,True,True,False,491.0,179.0,275.0,4.0,229.0,157.0,72.0,425.0,69.0,44.0,3.0,22.0,71.0,1500.0,2.0,1.0,394.0,165.0,293.0,1.0,0.3645621181262729,0.560081466395112,0.008146639511201629,1.0,0.6855895196506551,0.314410480349345,1.0,0.1623529411764706,0.10352941176470588,0.007058823529411765,0.002352941176470588,1.0,0.41878172588832485,0.5967413441955194,309.0,0.7270588235294118,229.0,0.5812182741116751,
8203,753,2117,St Claude Ave. at St. Ferdinand St.,,29.968719,-90.048159,,,,,,2,POINT (-90.048159 29.968719),1644.9723584401686,76.38266458411664,640.7475434067924,6.409046304483716,73.095359510011,85.66425339695262,1764.6238729934428,False,True,False,True,True,True,False,491.0,179.0,275.0,4.0,229.0,157.0,72.0,425.0,69.0,44.0,3.0,22.0,71.0,1500.0,2.0,1.0,394.0,165.0,293.0,1.0,0.3645621181262729,0.560081466395112,0.008146639511201629,1.0,0.6855895196506551,0.314410480349345,1.0,0.1623529411764706,0.10352941176470588,0.007058823529411765,0.002352941176470588,1.0,0.41878172588832485,0.5967413441955194,309.0,0.7270588235294118,229.0,0.5812182741116751,
8209,754,2119,St. Claude Ave. at St. Roch Ave.,,29.969098,-90.051957,,,,,,2,POINT (-90.051957 29.969098),1621.9130572774245,84.99119592971587,625.0723827287064,47.902472852554986,93.22555592352602,51.577729204167525,1798.7029403391934,False,True,False,True,True,True,False,462.0,171.0,258.0,3.0,190.0,109.0,81.0,353.0,47.0,36.0,11.0,22.0,71.0,1900.0,1.0,0.0,462.0,187.0,174.0,1.0,0.37012987012987014,0.5584415584415584,0.006493506493506494,1.0,0.5736842105263158,0.4263157894736842,1.0,0.13314447592067988,0.10198300283286119,0.031161473087818695,0.0,1.0,0.40476190476190477,0.37662337662337664,259.0,0.7337110481586402,275.0,0.5952380952380952,
8214,755,212,S. Carrollton at Maple,,29.944548,-90.132671,,,,,,2,POINT (-90.132671 29.944548),1102.3299092520488,269.0182537602512,633.5600753464587,99.02926685678624,111.72964325658378,604.4579714708985,534.8751770582742,False,True,False,True,True,False,False,708.0,467.0,90.0,0.0,378.0,149.0,229.0,511.0,151.0,82.0,41.0,22.0,71.0,12900.0,1.0,47.0,708.0,426.0,459.0,1.0,0.6596045197740112,0.1271186440677966,0.0,1.0,0.3941798941798942,0.6058201058201058,1.0,0.29549902152641877,0.16046966731898238,0.08023483365949119,0.09197651663405088,1.0,0.6016949152542372,0.6483050847457628,190.0,0.37181996086105673,282.0,0.3983050847457627,
8218,756,2120,St. Claude Ave. at Mandeville St.,,29.968979,-90.054342,,,,,,2,POINT (-90.054342 29.968979),1587.4645740164563,57.04735151881485,591.9186959895455,19.51643284423293,81.67588490871377,83.54156851288006,1781.6074131959972,False,True,False,True,True,True,False,306.0,105.0,166.0,18.0,236.0,95.0,141.0,294.0,41.0,47.0,0.0,22.0,71.0,1900.0,2.0,6.0,306.0,133.0,190.0,1.0,0.3431372549019608,0.5424836601307189,0.058823529411764705,1.0,0.4025423728813559,0.597457627118644,1.0,0.13945578231292516,0.1598639455782313,0.0,0.02040816326530612,1.0,0.434640522875817,0.6209150326797386,200.0,0.6802721088435374,173.0,0.565359477124183,
8223,757,2121,St Claude at Elysian Fields (Nearside),,29.968817,-90.056322,,,,,,2,POINT (-90.056322 29.968817),1555.1830912022936,35.62035108396979,559.8819283421385,10.394945547196427,75.61539710302426,115.68668881188522,1760.8256204134418,False,True,False,True,True,True,False,477.0,172.0,285.0,0.0,248.0,98.0,150.0,405.0,69.0,17.0,5.0,22.0,71.0,1900.0,3.0,10.0,477.0,255.0,232.0,1.0,0.36058700209643607,0.5974842767295597,0.0,1.0,0.3951612903225806,0.6048387096774194,1.0,0.17037037037037037,0.04197530864197531,0.012345679012345678,0.024691358024691357,1.0,0.5345911949685535,0.4863731656184486,304.0,0.7506172839506173,222.0,0.46540880503144655,
8228,758,2125,McShane St. at St. Bernard Ave.,,29.967436,-90.062412,,,,,,2,POINT (-90.062412 29.967436),1407.1136168268513,147.77257651812306,401.02935969290274,80.43513370978897,34.999054515294404,284.3110650456302,1601.244921784145,False,True,False,True,True,True,False,427.0,146.0,242.0,0.0,208.0,93.0,115.0,341.0,65.0,8.0,27.0,22.0,71.0,2700.0,3.0,32.0,427.0,172.0,226.0,1.0,0.34192037470725994,0.5667447306791569,0.0,1.0,0.44711538461538464,0.5528846153846154,1.0,0.1906158357771261,0.02346041055718475,0.07917888563049853,0.093841642228739,1.0,0.4028103044496487,0.5292740046838408,209.0,0.6129032258064516,255.0,0.5971896955503513,
8232,759,2127,St Claude at Franklin,,29.968853,-90.050286,,,,,,2,POINT (-90.050286 29.968853),1627.3640758052802,71.42007981288755,625.91149133132,33.12078593674646,70.0381459499655,68.86090901353842,1774.8820184237811,False,True,False,True,True,True,False,735.0,638.0,30.0,6.0,367.0,225.0,142.0,657.0,134.0,95.0,58.0,22.0,71.0,1800.0,1.0,1.0,735.0,511.0,356.0,1.0,0.8680272108843538,0.04081632653061224,0.00816326530612245,1.0,0.6130790190735694,0.3869209809264305,1.0,0.2039573820395738,0.1445966514459665,0.0882800608828006,0.0015220700152207,1.0,0.6952380952380952,0.48435374149659866,369.0,0.5616438356164384,224.0,0.3047619047619048,
8236,760,2128,St Claude Ave. at St. Ferdinand St.,,29.968429,-90.048385,,,,,,2,POINT (-90.048385 29.968429),1626.7407196247996,57.15546618988489,620.6227390480834,38.369782721205105,52.69496108273859,116.72550388190247,1732.335174874975,False,True,False,True,True,True,False,476.0,420.0,21.0,0.0,234.0,133.0,101.0,405.0,144.0,55.0,23.0,22.0,71.0,1200.0,3.0,12.0,471.0,281.0,283.0,1.0,0.8823529411764706,0.04411764705882353,0.0,1.0,0.5683760683760684,0.43162393162393164,1.0,0.35555555555555557,0.13580246913580246,0.056790123456790124,0.02962962962962963,1.0,0.5966029723991507,0.5945378151260504,171.0,0.4222222222222222,190.0,0.4033970276008493,
8237,761,2129,St. Claude St. at Montegut St.,,29.967935,-90.046101,,,,,,2,POINT (-90.046101 29.967935),1629.0895695351737,92.52161247923324,575.6701663685258,25.60682925562775,19.452357524924984,177.0189899623707,1683.7431917651622,False,True,False,True,True,True,False,357.0,288.0,18.0,19.0,211.0,84.0,127.0,333.0,128.0,44.0,24.0,22.0,71.0,1200.0,2.0,34.0,357.0,250.0,265.0,1.0,0.8067226890756303,0.05042016806722689,0.05322128851540616,1.0,0.3981042654028436,0.6018957345971564,1.0,0.3843843843843844,0.13213213213213212,0.07207207207207207,0.1021021021021021,1.0,0.7002801120448179,0.742296918767507,121.0,0.3633633633633634,107.0,0.29971988795518206,
8238,762,213,S. Carrollton at St Charles,,29.943235,-90.134078,,,,,,2,POINT (-90.134078 29.943235),1015.1520742386398,416.12245475889085,669.9959205289639,17.397638403864363,221.27867442828324,556.8097735540498,525.8220777301044,False,False,False,True,True,False,False,708.0,467.0,90.0,0.0,378.0,149.0,229.0,511.0,151.0,82.0,41.0,22.0,71.0,12900.0,1.0,47.0,708.0,426.0,459.0,1.0,0.6596045197740112,0.1271186440677966,0.0,1.0,0.3941798941798942,0.6058201058201058,1.0,0.29549902152641877,0.16046966731898238,0.08023483365949119,0.09197651663405088,1.0,0.6016949152542372,0.6483050847457628,190.0,0.37181996086105673,282.0,0.3983050847457627,
8242,763,2130,St Claude Ave. at Clouet St.,,29.967538,-90.044325,,,,,,2,POINT (-90.044325 29.967538),1632.0036681150114,135.61944180119673,526.0557914984755,41.245337600786755,34.073066393120385,226.288950493217,1645.2347585365715,False,True,False,True,True,True,False,357.0,288.0,18.0,19.0,211.0,84.0,127.0,333.0,128.0,44.0,24.0,22.0,71.0,1200.0,2.0,34.0,357.0,250.0,265.0,1.0,0.8067226890756303,0.05042016806722689,0.05322128851540616,1.0,0.3981042654028436,0.6018957345971564,1.0,0.3843843843843844,0.13213213213213212,0.07207207207207207,0.1021021021021021,1.0,0.7002801120448179,0.742296918767507,121.0,0.3633633633633634,107.0,0.29971988795518206,
8243,764,2131,St Claude at Louisa,,29.967376,-90.042281,,,,,,2,POINT (-90.042281 29.967376),1650.0188220484238,168.60047966386512,494.9123824120138,64.80357434123547,28.92297623687146,253.02014852336058,1633.6316471377484,False,True,False,True,True,True,False,991.0,235.0,747.0,4.0,367.0,118.0,249.0,670.0,84.0,26.0,19.0,22.0,71.0,1301.0,3.0,8.0,991.0,402.0,330.0,1.0,0.23713420787083753,0.7537840565085772,0.004036326942482341,1.0,0.3215258855585831,0.6784741144414169,1.0,0.1253731343283582,0.03880597014925373,0.028358208955223882,0.011940298507462687,1.0,0.4056508577194753,0.3329969727547931,549.0,0.8194029850746268,589.0,0.5943491422805247,
8247,765,2132,St Claude at Desire,,29.966671,-90.040628,,,,,,2,POINT (-90.040628 29.966671),1641.3959066051696,237.9730317450861,419.83502352500057,145.9236589493834,25.674250596126917,333.99037390207565,1562.8400259781633,False,True,False,True,True,True,False,382.0,321.0,32.0,1.0,232.0,112.0,120.0,343.0,100.0,29.0,23.0,22.0,71.0,1301.0,2.0,0.0,382.0,226.0,227.0,1.0,0.8403141361256544,0.08376963350785341,0.002617801047120419,1.0,0.4827586206896552,0.5172413793103449,1.0,0.2915451895043732,0.08454810495626822,0.06705539358600583,0.0,1.0,0.5916230366492147,0.5942408376963351,191.0,0.5568513119533528,156.0,0.4083769633507853,
8251,766,2133,St Claude + Congress,,29.966255,-90.038935,,,,,,2,POINT (-90.038935 29.966255),1647.387205565822,250.74715789258204,370.10000023826365,176.14779723263132,76.89635586918567,385.4269985311896,1524.1734943741099,False,True,True,True,True,True,False,382.0,321.0,32.0,1.0,232.0,112.0,120.0,343.0,100.0,29.0,23.0,22.0,71.0,1301.0,2.0,0.0,382.0,226.0,227.0,1.0,0.8403141361256544,0.08376963350785341,0.002617801047120419,1.0,0.4827586206896552,0.5172413793103449,1.0,0.2915451895043732,0.08454810495626822,0.06705539358600583,0.0,1.0,0.5916230366492147,0.5942408376963351,191.0,0.5568513119533528,156.0,0.4083769633507853,
8255,767,2134,St Claude at Alvar,,29.965761,-90.036464,,,,,,2,POINT (-90.036464 29.965761),1662.5391916082733,235.83106131645616,307.3645314111934,197.29917275799423,141.18354647180598,449.0044800411425,1481.1503340097693,False,True,True,True,True,False,False,1103.0,714.0,314.0,7.0,500.0,282.0,218.0,923.0,278.0,119.0,50.0,22.0,71.0,13600.0,1.0,9.0,1103.0,723.0,693.0,1.0,0.6473254759746147,0.2846781504986401,0.006346328195829556,1.0,0.564,0.436,1.0,0.30119176598049835,0.12892741061755147,0.05417118093174431,0.009750812567713976,1.0,0.6554850407978241,0.628286491387126,467.0,0.5059588299024919,380.0,0.3445149592021759,
8257,768,2135,St Claude + France,,29.965179,-90.033681,,,,,,2,POINT (-90.033681 29.965179),1681.6849082953606,238.51033418871506,235.86529494624648,239.39974272211734,98.97135202159389,523.4108063050583,1431.921176787454,False,True,True,True,True,False,False,1103.0,714.0,314.0,7.0,500.0,282.0,218.0,923.0,278.0,119.0,50.0,22.0,71.0,13600.0,1.0,9.0,1103.0,723.0,693.0,1.0,0.6473254759746147,0.2846781504986401,0.006346328195829556,1.0,0.564,0.436,1.0,0.30119176598049835,0.12892741061755147,0.05417118093174431,0.009750812567713976,1.0,0.6554850407978241,0.628286491387126,467.0,0.5059588299024919,380.0,0.3445149592021759,
8259,769,2136,St Claude at Poland,,29.964683,-90.031687,,,,,,2,POINT (-90.031687 29.964683),1695.4304422493049,253.38969520726127,181.44607953163296,233.40802854478233,62.260836412046004,584.7632152180024,1389.8812546392774,False,True,True,True,True,False,False,1149.0,1027.0,96.0,4.0,635.0,357.0,278.0,1009.0,443.0,49.0,17.0,22.0,71.0,1100.0,2.0,7.0,1149.0,665.0,911.0,1.0,0.8938207136640557,0.0835509138381201,0.0034812880765883376,1.0,0.5622047244094488,0.4377952755905512,1.0,0.4390485629335976,0.048562933597621406,0.01684836471754212,0.006937561942517344,1.0,0.5787641427328112,0.7928633594429939,493.0,0.4886025768087215,484.0,0.4212358572671889,
8266,770,2138,St Claude + Jourdan,,29.963233,-90.025355,,,,,,2,POINT (-90.025355 29.963233),1754.1653645813153,365.1974954427094,93.64321003567841,301.27850497772636,84.28702237070756,767.0410961387632,1279.1648196636797,False,True,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8267,771,2139,St Claude at Forstall,,29.962411,-90.02151,,,,,,2,POINT (-90.02151 29.962411),1798.322043333159,452.61416787889203,156.68163925366676,378.587359271764,33.46709585153689,871.9280332196652,1225.8925684269523,False,False,True,True,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8268,773,2141,St Claude at Andry,,29.961711,-90.018613,,,,,,2,POINT (-90.018613 29.961711),1834.7194593563604,527.9718231722862,234.84576329314143,448.9294360047565,18.277978851421214,959.0392184996865,1183.0213801832947,False,False,True,False,True,False,False,1066.0,202.0,862.0,0.0,468.0,296.0,172.0,851.0,81.0,37.0,0.0,22.0,71.0,800.0,2.0,19.0,1066.0,488.0,612.0,1.0,0.1894934333958724,0.8086303939962477,0.0,1.0,0.6324786324786325,0.36752136752136755,1.0,0.09518213866039953,0.043478260869565216,0.0,0.022326674500587545,1.0,0.45778611632270166,0.574108818011257,755.0,0.8871915393654524,578.0,0.5422138836772983,
8270,774,2142,St Claude Ave. at Fats Domino Ave.,,29.961155,-90.015986,,,,,,2,POINT (-90.015986 29.961155),1870.4387117553815,593.5928584327434,301.29666990359704,512.1531504887447,21.04563600834008,1030.1793504676793,1155.292274922445,False,False,True,False,True,False,False,279.0,109.0,169.0,1.0,149.0,129.0,20.0,249.0,46.0,27.0,0.0,22.0,71.0,800.0,1.0,23.0,254.0,169.0,,1.0,0.3906810035842294,0.6057347670250897,0.0035842293906810036,1.0,0.8657718120805369,0.1342281879194631,1.0,0.18473895582329317,0.10843373493975904,0.0,0.09236947791164658,1.0,0.6653543307086615,,153.0,0.6144578313253012,85.0,0.3346456692913386,
