,,update_count,driving_time,routes
89,83,6,0.65,"['31', '31', '31', '32', '32', '32']"
83,88,10,1.1481481481481481,"['31', '31', '31', '32', '32', '32', '48', '48', '48', '48']"
88,98,6,0.74,"['31', '31', '31', '32', '32', '32']"
109,116,6,0.8966666666666667,"['31', '31', '31', '32', '32', '32']"
116,111,6,0.5733333333333334,"['31', '31', '31', '32', '32', '32']"
111,112,6,0.5700000000000001,"['31', '31', '31', '32', '32', '32']"
467,1,6,0.4766666666666667,"['31', '31', '31', '32', '32', '32']"
1,386,8,0.6833333333333333,"['31', '31', '31', '32', '32', '32', '57', '57']"
386,75,8,0.5357142857142858,"['31', '31', '31', '32', '32', '32', '57', '57']"
75,71,8,0.5380952380952382,"['31', '31', '31', '32', '32', '32', '57', '57']"
71,93,8,1.3976190476190478,"['31', '31', '31', '32', '32', '32', '57', '57']"
93,237,6,1.19,"['31', '31', '31', '32', '32', '32']"
237,143,6,1.0733333333333335,"['31', '31', '31', '32', '32', '32']"
143,237,4,0.9277777777777778,"['31', '31', '32', '32']"
237,93,4,1.2055555555555557,"['31', '31', '32', '32']"
93,71,7,0.6,"['31', '31', '32', '32', '57', '57', '57']"
71,75,7,0.6416666666666667,"['31', '31', '32', '32', '57', '57', '57']"
75,386,7,0.5444444444444445,"['31', '31', '32', '32', '57', '57', '57']"
386,1,7,0.9166666666666669,"['31', '31', '32', '32', '57', '57', '57']"
1,467,7,1.463888888888889,"['31', '31', '32', '32', '57', '57', '57']"
98,88,4,0.8999999999999999,"['31', '31', '32', '32']"
88,83,10,1.2648148148148148,"['31', '31', '32', '32', '47', '47', '47', '47', '47', '48']"
83,205,5,0.6833333333333333,"['31', '31', '32', '32', '48']"
205,206,8,0.7428571428571429,"['31', '31', '32', '32', '32', '32', '32', '48']"
