,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,geometry,closest_hospital_distance,closest_grocery_distance,closest_park_distance,closest_bar_distance,closest_worship_distance,closest_mcdonalds_distance,closest_starbucks_distance,near_hospital,near_grocery,near_park,near_bar,near_worship,near_mcdonalds,near_starbucks,total_population,white_population,black_population,asian_population,total_housing_units,owner_occupied_units,rentor_occupied_units,population_over_age_25,has_bachelors_degree,has_masters_degree,has_professional_degree,state,county,tract,block group,has_doctorate,total_income_known,income_to_poverty_above_200,vehicles,total_population_percent,white_population_percent,black_population_percent,asian_population_percent,total_housing_units_percent,owner_occupied_units_percent,rentor_occupied_units_percent,population_over_age_25_percent,has_bachelors_degree_percent,has_masters_degree_percent,has_professional_degree_percent,has_doctorate_percent,total_income_known_percent,income_to_poverty_above_200_percent,vehicles_percent,less_than_a_bachelors_degree,less_than_a_bachelors_degree_percent,income_to_poverty_under_200,income_to_poverty_under_200_percent,routes
44,00046,,BRUSH RD & METRO DR,,41.586252,-81.497021,,,0,,0,POINT (-81.497021 41.586252),12599.034018268747,653.0425136479791,1514.9176255489376,2666.175494383602,375.4930390310065,7659.693519866287,5633.305593812999,False,False,False,False,True,False,False,954,39,832,16,505,95,410,683,164,48,0,39,35,196200,1,16,954,481,512.0,1.0,0.040880503144654086,0.8721174004192872,0.016771488469601678,1.0,0.18811881188118812,0.8118811881188119,1.0,0.24011713030746706,0.07027818448023426,0.0,0.02342606149341142,1.0,0.5041928721174004,0.5366876310272537,455,0.6661786237188873,473,0.49580712788259956,
45,00047,,10705 LORAIN AV,,41.46453,-81.760531,,,0,,0,POINT (-81.760531 41.46453),6519.796696580153,251.40249543032522,8385.141435669437,293.0069789998357,135.8189990891741,4829.066315737102,1035.6726700946904,False,True,False,True,True,False,False,1077,518,182,30,361,102,259,659,17,9,0,39,35,102101,1,0,1077,229,374.0,1.0,0.4809656453110492,0.16898792943361188,0.027855153203342618,1.0,0.28254847645429365,0.7174515235457064,1.0,0.025796661608497723,0.013657056145675266,0.0,0.0,1.0,0.21262766945218198,0.34726090993500464,649,0.9848254931714719,848,0.787372330547818,
46,00048,,1450 E 260TH ST,,41.590494,-81.502902,,,0,,0,POINT (-81.502902 41.590494),13098.487120156746,351.77753554898015,1007.8836090140354,2137.999438341299,809.9155829444571,8010.606584937154,5942.071721393762,False,True,False,False,False,False,False,501,62,395,0,291,14,277,395,51,14,0,39,35,196200,3,0,501,239,,1.0,0.12375249500998003,0.7884231536926147,0.0,1.0,0.048109965635738834,0.9518900343642611,1.0,0.1291139240506329,0.035443037974683546,0.0,0.0,1.0,0.47704590818363274,,330,0.8354430379746836,262,0.5229540918163673,
47,00049,,BRUSH RD & METRO DR,,41.58619,-81.49711,,,0,,0,POINT (-81.49711 41.58619),12592.430110351048,646.7134052209856,1507.9346288593533,2658.8431395242314,365.06353136469824,7651.0440057191645,5643.507606826538,False,False,False,False,True,False,False,954,39,832,16,505,95,410,683,164,48,0,39,35,196200,1,16,954,481,512.0,1.0,0.040880503144654086,0.8721174004192872,0.016771488469601678,1.0,0.18811881188118812,0.8118811881188119,1.0,0.24011713030746706,0.07027818448023426,0.0,0.02342606149341142,1.0,0.5041928721174004,0.5366876310272537,455,0.6661786237188873,473,0.49580712788259956,
48,00050,,BRUSH RD & MULBERRY CIR,,41.584778,-81.49555,,,0,,0,POINT (-81.49555 41.584778),12431.402841939207,726.1111465684093,1674.4033288592693,2817.0017964947915,394.7665344147614,7535.531029491159,5588.744134113377,False,False,False,False,True,False,False,954,39,832,16,505,95,410,683,164,48,0,39,35,196200,1,16,954,481,512.0,1.0,0.040880503144654086,0.8721174004192872,0.016771488469601678,1.0,0.18811881188118812,0.8118811881188119,1.0,0.24011713030746706,0.07027818448023426,0.0,0.02342606149341142,1.0,0.5041928721174004,0.5366876310272537,455,0.6661786237188873,473,0.49580712788259956,
49,00051,,UNION AV & E 113TH ST,,41.463686,-81.605323,,,0,,0,POINT (-81.605323 41.463686),4575.155209993264,725.5674751297198,8631.755361365847,2436.915583813263,205.19098339540167,1853.5589292997333,4288.442085816783,False,False,False,False,True,False,False,537,0,537,0,361,163,198,520,33,0,0,39,35,120600,3,0,537,199,346.0,1.0,0.0,1.0,0.0,1.0,0.4515235457063712,0.5484764542936288,1.0,0.06346153846153846,0.0,0.0,0.0,1.0,0.37057728119180633,0.6443202979515829,487,0.9365384615384615,338,0.6294227188081937,
50,00052,,MONTICELLO BLVD & MONTFORD RD,,41.532215,-81.539876,,,0,,0,POINT (-81.539876 41.532215),6660.348571480516,2012.5039865300496,6640.144051555687,2046.3845001734255,1975.8490137153171,2423.830219176151,3162.774521211012,False,False,False,False,False,False,False,654,143,466,23,218,144,74,436,110,23,31,39,35,140500,1,0,654,570,364.0,1.0,0.21865443425076453,0.7125382262996942,0.035168195718654434,1.0,0.6605504587155964,0.3394495412844037,1.0,0.25229357798165136,0.052752293577981654,0.07110091743119266,0.0,1.0,0.8715596330275229,0.5565749235474006,272,0.6238532110091743,84,0.12844036697247707,
51,00053,,SOM CENTER RD & MAYFIELD RD,,41.520439,-81.438625,,,0,,0,POINT (-81.438625 41.520439),7145.811605372873,521.6298412930611,4371.101859759766,2393.9777473202907,2168.5687172008397,7145.023427473067,7427.531227027429,False,False,False,False,False,False,False,2042,749,905,96,851,0,851,1471,44,160,0,39,35,172105,2,60,1937,1404,974.0,1.0,0.36679725759059745,0.44319294809010773,0.04701273261508325,1.0,0.0,1.0,1.0,0.02991162474507138,0.10876954452753229,0.0,0.04078857919782461,1.0,0.7248322147651006,0.47698334965719885,1207,0.8205302515295717,533,0.2751677852348993,
52,00054,,1424 SOM CENTER RD,,41.521934,-81.43864,,,0,,0,POINT (-81.43864 41.521934),7268.492245501851,358.0492081661249,4205.869228448297,2248.9092615891145,2330.07173414799,7148.166898455781,7570.227297002031,False,True,False,False,False,False,False,2042,749,905,96,851,0,851,1471,44,160,0,39,35,172105,2,60,1937,1404,974.0,1.0,0.36679725759059745,0.44319294809010773,0.04701273261508325,1.0,0.0,1.0,1.0,0.02991162474507138,0.10876954452753229,0.0,0.04078857919782461,1.0,0.7248322147651006,0.47698334965719885,1207,0.8205302515295717,533,0.2751677852348993,
53,00055,,WILSON MILLS RD & STANWELL DR,,41.539038,-81.472593,,,0,,0,POINT (-81.472593 41.539038),7553.382736393864,2131.3814225086694,3441.338922575474,1649.1692074372238,1999.0691343147282,4631.5167696565,7221.889219302735,False,False,False,False,False,False,False,1405,1356,0,49,588,566,22,1112,375,119,102,39,35,155101,1,0,1405,1154,,1.0,0.9651245551601424,0.0,0.034875444839857654,1.0,0.9625850340136054,0.03741496598639456,1.0,0.33723021582733814,0.10701438848920863,0.09172661870503597,0.0,1.0,0.8213523131672598,,516,0.46402877697841727,251,0.1786476868327402,
54,00056,,MONTICELLO BLVD & MONTFORD RD,,41.532504,-81.539815,,,0,,0,POINT (-81.539815 41.532504),6679.936126025024,2034.6467339864278,6608.176472314611,2063.4455483116017,2001.075255187772,2438.350367334328,3185.468327847778,False,False,False,False,False,False,False,1423,550,790,2,684,354,330,954,207,99,57,39,35,140500,2,11,1423,906,973.0,1.0,0.3865073787772312,0.5551651440618411,0.0014054813773717498,1.0,0.5175438596491229,0.4824561403508772,1.0,0.2169811320754717,0.10377358490566038,0.059748427672955975,0.011530398322851153,1.0,0.6366830639494027,0.6837666900913563,580,0.6079664570230608,517,0.36331693605059734,
55,00057,,3000 QUIGLEY RD,,41.473327,-81.679309,,,0,,0,POINT (-81.679309 41.473327),1323.523596452087,2083.2056579986506,10008.621231872494,820.7105643387737,969.8689621455188,3232.7245028369366,1853.525965440306,False,False,False,False,False,False,False,796,606,125,8,452,206,246,652,151,152,47,39,35,104400,1,16,796,489,599.0,1.0,0.7613065326633166,0.157035175879397,0.010050251256281407,1.0,0.4557522123893805,0.5442477876106194,1.0,0.23159509202453987,0.2331288343558282,0.07208588957055215,0.024539877300613498,1.0,0.614321608040201,0.7525125628140703,286,0.4386503067484663,307,0.38567839195979897,
56,00058,,3000 QUIGLEY RD,,41.473328,-81.679171,,,0,,0,POINT (-81.679171 41.473328),1333.2330944335183,2095.512477592843,10008.056155697981,827.4888314909123,978.3130682663974,3240.7816942713553,1861.0295764633734,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,39,35,104800,1,0,0,0,-666666666.0,,,,,,,,,,,,,,,-inf,0,,0,,
57,00059,,HARVARD AV & WARRENSVILLE CTR RD,,41.449914,-81.536559,,,0,,0,POINT (-81.536559 41.449914),1285.6711379370608,2019.7600297014571,6567.248769007846,1794.0045812452413,2092.289455443581,5465.9186120551485,2411.634788421899,False,False,False,False,False,False,False,1294,133,1125,0,518,441,77,888,212,75,0,39,35,188103,1,0,1294,761,889.0,1.0,0.10278207109737249,0.8693972179289027,0.0,1.0,0.8513513513513513,0.14864864864864866,1.0,0.23873873873873874,0.08445945945945946,0.0,0.0,1.0,0.5880989180834622,0.6870170015455951,601,0.6768018018018018,533,0.41190108191653785,
58,00062,,E 13TH ST & HAMILTON AV,,41.506865,-81.687149,,,0,,0,POINT (-81.687149 41.506865),2926.962327489048,752.296100520226,13777.292432240849,133.24881854454145,1233.8060762260673,3311.912510325994,846.5694657082538,False,False,False,True,False,False,False,622,143,352,116,210,48,162,599,70,25,33,39,35,107802,1,0,622,115,,1.0,0.22990353697749197,0.5659163987138264,0.1864951768488746,1.0,0.22857142857142856,0.7714285714285715,1.0,0.11686143572621036,0.041736227045075125,0.05509181969949917,0.0,1.0,0.18488745980707397,,471,0.7863105175292153,507,0.815112540192926,
59,00064,,BRUSH RD & MULBERRY CIR,,41.585142,-81.495625,,,0,,0,POINT (-81.495625 41.585142),12472.002072574684,739.2878069964012,1659.3584942763105,2804.7423656814212,402.9528251024524,7572.699888072427,5576.002492144608,False,False,False,False,False,False,False,954,39,832,16,505,95,410,683,164,48,0,39,35,196200,1,16,954,481,512.0,1.0,0.040880503144654086,0.8721174004192872,0.016771488469601678,1.0,0.18811881188118812,0.8118811881188119,1.0,0.24011713030746706,0.07027818448023426,0.0,0.02342606149341142,1.0,0.5041928721174004,0.5366876310272537,455,0.6661786237188873,473,0.49580712788259956,
60,00065,,BUCKEYE RD & MARTIN LUTHER KING DR,,41.481769,-81.609437,,,0,,0,POINT (-81.609437 41.481769),2587.1523542117957,448.46162665333236,10673.407529648948,1602.4169181727168,94.32501845329199,1559.3489271841431,2562.5932207895426,False,False,False,False,True,False,False,964,67,833,0,561,65,496,648,88,32,0,39,35,198600,4,11,964,184,307.0,1.0,0.06950207468879668,0.8641078838174274,0.0,1.0,0.11586452762923351,0.8841354723707665,1.0,0.13580246913580246,0.04938271604938271,0.0,0.016975308641975308,1.0,0.1908713692946058,0.3184647302904564,517,0.7978395061728395,780,0.8091286307053942,
61,00070,,ST. CLAIR AV & E 112TH ST,,41.540794,-81.60658,,,0,,0,POINT (-81.60658 41.540794),3993.2532029964827,1862.0523122395266,9871.186023622626,2024.2493083571153,736.461129273071,895.8952322706025,3158.1276556638622,False,False,False,False,False,False,False,492,0,492,0,223,123,100,427,49,0,17,39,35,116600,2,0,492,76,215.0,1.0,0.0,1.0,0.0,1.0,0.5515695067264574,0.4484304932735426,1.0,0.11475409836065574,0.0,0.03981264637002342,0.0,1.0,0.15447154471544716,0.4369918699186992,361,0.8454332552693209,416,0.8455284552845529,
62,00072,,W PLEASANT VALLEY RD & CUYAHOGA COM COLLEGE WEST,,41.363855,-81.764191,,,0,,0,POINT (-81.764191 41.363855),5903.113217912364,2362.596398437858,400.711787481433,2291.369090849101,1399.4660249396284,3095.2361544233568,3168.2769900629096,False,False,False,False,False,False,False,1111,982,8,14,492,436,56,834,176,72,0,39,35,177604,1,0,1111,951,975.0,1.0,0.8838883888388839,0.0072007200720072,0.012601260126012601,1.0,0.8861788617886179,0.11382113821138211,1.0,0.21103117505995203,0.08633093525179857,0.0,0.0,1.0,0.855985598559856,0.8775877587758776,586,0.7026378896882494,160,0.14401440144014402,
63,00078,,11109 W PLEASANT VALLEY RD,,41.363835,-81.763759,,,0,,0,POINT (-81.763759 41.363835),5941.2756284690895,2393.063384829188,408.56544186936924,2318.7824872141555,1438.086659003545,3064.927760433764,3137.6746298223616,False,False,False,False,False,False,False,1111,982,8,14,492,436,56,834,176,72,0,39,35,177604,1,0,1111,951,975.0,1.0,0.8838883888388839,0.0072007200720072,0.012601260126012601,1.0,0.8861788617886179,0.11382113821138211,1.0,0.21103117505995203,0.08633093525179857,0.0,0.0,1.0,0.855985598559856,0.8775877587758776,586,0.7026378896882494,160,0.14401440144014402,
64,00083,,11216 STOKES BLVD,,41.493975,-81.604735,,,0,,0,POINT (-81.604735 41.493975),1212.9830876877459,1299.248748690301,11967.76259900791,744.5031259873575,642.5848718230015,2861.9245677234726,1249.862262498529,False,False,False,False,False,False,False,970,469,397,6,527,89,438,907,155,112,56,39,35,198600,5,9,750,323,278.0,1.0,0.48350515463917526,0.4092783505154639,0.006185567010309278,1.0,0.16888045540796964,0.8311195445920304,1.0,0.17089305402425578,0.12348401323042998,0.06174200661521499,0.009922822491730982,1.0,0.43066666666666664,0.2865979381443299,582,0.6416758544652701,427,0.5693333333333334,
65,00084,,PEARL RD & IDLEWOOD TRAIL,,41.330184,-81.836678,,,0,,0,POINT (-81.836678 41.330184),5302.4080469157925,1714.374023119359,3146.711117377423,3611.1856575459024,1096.5906922954848,1603.2150758576934,1655.5656113605708,False,False,False,False,False,False,False,1208,1140,23,19,593,350,243,1100,270,103,9,39,35,186106,3,13,1089,986,746.0,1.0,0.9437086092715232,0.01903973509933775,0.015728476821192054,1.0,0.5902192242833052,0.40978077571669475,1.0,0.24545454545454545,0.09363636363636364,0.008181818181818182,0.011818181818181818,1.0,0.9054178145087236,0.6175496688741722,705,0.6409090909090909,103,0.0945821854912764,
66,00088,,BROOKPARK RD & CHEVROLET BLVD,,41.418528,-81.768518,,,0,,0,POINT (-81.768518 41.418528),7017.657559617206,544.1048443003585,3285.6719291799327,1154.5463166798472,1309.131331986264,858.2863762496036,984.3348717487356,False,False,False,False,False,False,False,1988,1096,407,31,936,235,701,1243,254,58,0,39,35,137101,2,0,1988,1168,1342.0,1.0,0.5513078470824949,0.20472837022132798,0.015593561368209255,1.0,0.25106837606837606,0.7489316239316239,1.0,0.20434432823813356,0.04666130329847144,0.0,0.0,1.0,0.5875251509054326,0.6750503018108652,931,0.7489943684633951,820,0.4124748490945674,
67,00089,,BUCKEYE RD & E 114TH ST,,41.481352,-81.605554,,,0,,0,POINT (-81.605554 41.481352),2612.166811783926,136.99295047185853,10581.088194259337,1311.1722690032686,185.04924776435135,1814.8366218218341,2434.2779417810643,False,True,False,False,True,False,False,964,67,833,0,561,65,496,648,88,32,0,39,35,198600,4,11,964,184,307.0,1.0,0.06950207468879668,0.8641078838174274,0.0,1.0,0.11586452762923351,0.8841354723707665,1.0,0.13580246913580246,0.04938271604938271,0.0,0.016975308641975308,1.0,0.1908713692946058,0.3184647302904564,517,0.7978395061728395,780,0.8091286307053942,
68,00099,,W PLEASANT VALLEY RD & E BICENTENNIAL DR,,41.363934,-81.768807,,,0,,0,POINT (-81.768807 41.363934),5500.0485922719035,2066.3503417694187,519.3031814031533,1984.5760948831476,986.5675244422494,3437.7088626593986,3513.2166704497076,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,39,35,177604,2,0,0,0,-666666666.0,,,,,,,,,,,,,,,-inf,0,,0,,
69,00105,,DETROIT AV & HIRD AV,,41.483778,-81.770098,,,0,,0,POINT (-81.770098 41.483778),7136.474859304649,1649.6007542161458,10349.582907668982,195.37405552550103,1099.839342239196,7101.472216922353,419.2901328011368,False,False,False,True,False,False,False,1136,837,229,34,609,220,389,1013,229,176,8,39,35,160602,2,0,1072,778,990.0,1.0,0.7367957746478874,0.20158450704225353,0.02992957746478873,1.0,0.361247947454844,0.638752052545156,1.0,0.22606120434353405,0.17374136229022705,0.007897334649555774,0.0,1.0,0.7257462686567164,0.8714788732394366,600,0.5923000987166831,294,0.27425373134328357,
70,00109,,11800 BROOKPARK RD,,41.418546,-81.770086,,,0,,0,POINT (-81.770086 41.418546),6912.641375449083,684.5997750727249,3236.7332490219837,1267.0969421162058,1206.8644459243694,999.124653346965,1098.2899097050126,False,False,False,False,False,False,False,541,438,48,28,227,161,66,379,34,13,0,39,35,124600,5,0,541,263,258.0,1.0,0.8096118299445472,0.08872458410351201,0.051756007393715345,1.0,0.7092511013215859,0.2907488986784141,1.0,0.08970976253298153,0.03430079155672823,0.0,0.0,1.0,0.48613678373382624,0.47689463955637706,332,0.8759894459102903,278,0.5138632162661737,
71,00110,,11801 LAKESHORE BLVD,,41.555098,-81.602681,,,0,,0,POINT (-81.602681 41.555098),5588.699440621648,2390.0873169714073,8804.644463788303,1672.2607731486944,1529.862373015558,2176.2864016810104,4744.868259536184,False,False,False,False,False,False,False,1418,1019,231,45,705,557,148,1307,314,240,179,39,35,192800,1,112,1418,1289,1268.0,1.0,0.7186177715091678,0.16290550070521861,0.03173483779971791,1.0,0.7900709219858156,0.2099290780141844,1.0,0.24024483550114767,0.18362662586074982,0.1369548584544759,0.08569242540168324,1.0,0.9090267983074753,0.8942172073342737,460,0.3519510328997705,129,0.09097320169252468,
72,00111,,11801 LAKESHORE BLVD,,41.555139,-81.602752,,,0,,0,POINT (-81.602752 41.555139),5592.937945697556,2397.1582248784307,8808.557955559396,1679.8983704728928,1536.6486881933965,2176.486639586321,4749.203300953205,False,False,False,False,False,False,False,1418,1019,231,45,705,557,148,1307,314,240,179,39,35,192800,1,112,1418,1289,1268.0,1.0,0.7186177715091678,0.16290550070521861,0.03173483779971791,1.0,0.7900709219858156,0.2099290780141844,1.0,0.24024483550114767,0.18362662586074982,0.1369548584544759,0.08569242540168324,1.0,0.9090267983074753,0.8942172073342737,460,0.3519510328997705,129,0.09097320169252468,
73,00113,,11820 EDGEWATER DR,,41.490583,-81.771024,,,0,,0,POINT (-81.771024 41.490583),7294.769646923397,1867.2515061807294,11093.714229255533,436.1662222006704,1687.582775506133,7585.093692158186,457.9821204036817,False,False,False,False,False,False,False,770,651,51,0,681,175,506,710,228,105,23,39,35,160604,3,27,770,430,582.0,1.0,0.8454545454545455,0.06623376623376623,0.0,1.0,0.25697503671071953,0.7430249632892805,1.0,0.3211267605633803,0.14788732394366197,0.0323943661971831,0.038028169014084505,1.0,0.5584415584415584,0.7558441558441559,327,0.46056338028169014,340,0.44155844155844154,
74,00114,,11843 EDGEWATER DR,,41.490328,-81.770474,,,0,,0,POINT (-81.770474 41.490328),7241.613002532354,1908.9116726677694,11070.169945968577,386.82671665703367,1687.8010846783957,7528.3521852148815,407.2386399744768,False,False,False,True,False,False,False,833,696,74,16,706,30,676,705,244,56,0,39,35,160603,2,0,833,507,,1.0,0.8355342136854742,0.08883553421368548,0.01920768307322929,1.0,0.042492917847025496,0.9575070821529745,1.0,0.34609929078014184,0.07943262411347518,0.0,0.0,1.0,0.6086434573829532,,405,0.574468085106383,326,0.39135654261704683,
75,00115,,CLIFTON BLVD & FRY AV,,41.488505,-81.772355,,,0,,0,POINT (-81.772355 41.488505),7382.487814097198,1706.906470515034,10853.240233995399,377.6615125796784,1427.6127703123277,7553.148569060427,407.5829913465104,False,False,False,True,False,False,False,602,524,70,0,405,72,333,502,245,8,0,39,35,160603,1,0,602,270,,1.0,0.8704318936877077,0.11627906976744186,0.0,1.0,0.17777777777777778,0.8222222222222222,1.0,0.48804780876494025,0.01593625498007968,0.0,0.0,1.0,0.4485049833887043,,249,0.4960159362549801,332,0.5514950166112956,
76,00119,,PEARL RD & PROGRESS DR,,41.325352,-81.836814,,,0,,0,POINT (-81.836814 41.325352),5835.260312688252,1230.7561341854207,3662.4815991853006,4137.465391651932,560.1339236506259,1842.1979143196468,1205.1558346888457,False,False,False,False,False,False,False,1208,1140,23,19,593,350,243,1100,270,103,9,39,35,186106,3,13,1089,986,746.0,1.0,0.9437086092715232,0.01903973509933775,0.015728476821192054,1.0,0.5902192242833052,0.40978077571669475,1.0,0.24545454545454545,0.09363636363636364,0.008181818181818182,0.011818181818181818,1.0,0.9054178145087236,0.6175496688741722,705,0.6409090909090909,103,0.0945821854912764,
77,00123,,12000 FAIRHILL RD,,41.493064,-81.598856,,,0,,0,POINT (-81.598856 41.493064),1450.0406001214,1008.7079440341217,11826.89773874066,818.4502063050282,634.7611661518004,3115.7816741067522,1000.2220590314998,False,False,False,False,False,False,False,1207,398,308,318,685,252,433,1024,387,259,35,39,35,119401,1,60,1207,779,881.0,1.0,0.32974316487158245,0.2551781275890638,0.2634631317315659,1.0,0.3678832116788321,0.6321167883211679,1.0,0.3779296875,0.2529296875,0.0341796875,0.05859375,1.0,0.6454018227009114,0.7299088649544325,283,0.2763671875,428,0.35459817729908866,
