,,update_count,driving_time,routes
542,193,5,0.9666666666666666,"['19', '19', '27', '27', '27']"
193,641,5,0.9958333333333335,"['19', '19', '27', '27', '27']"
641,192,5,0.7208333333333332,"['19', '19', '27', '27', '27']"
192,191,5,0.8791666666666668,"['19', '19', '27', '27', '27']"
191,190,2,0.7166666666666667,"['19', '19']"
190,393,2,1.1,"['19', '19']"
393,35,2,0.6,"['19', '19']"
35,375,2,0.75,"['19', '19']"
375,376,2,0.5,"['19', '19']"
376,40,2,0.75,"['19', '19']"
40,84,2,0.6166666666666667,"['19', '19']"
84,571,5,0.36250000000000004,"['19', '19', '48', '48', '48']"
571,105,5,0.3833333333333334,"['19', '19', '48', '48', '48']"
105,103,5,0.8416666666666668,"['19', '19', '48', '48', '48']"
103,490,5,0.5916666666666667,"['19', '19', '48', '48', '48']"
490,361,2,0.6333333333333333,"['19', '19']"
361,410,2,0.8166666666666667,"['19', '19']"
410,414,2,1.65,"['19', '19']"
414,413,2,2.3333333333333335,"['19', '19']"
413,130,2,1.1166666666666667,"['19', '19']"
130,412,7,1.0444444444444445,"['19', '19', '44', '44', '44', '91', '91']"
412,411,5,0.6166666666666667,"['19', '19', '44', '44', '44']"
411,629,5,0.675,"['19', '19', '44', '44', '44']"
629,630,5,0.7666666666666667,"['19', '19', '44', '44', '44']"
630,551,2,0.65,"['19', '19']"
551,550,2,0.5,"['19', '19']"
394,464,2,0.8666666666666667,"['19', '19']"
464,394,2,1.2,"['19', '19']"
348,572,3,1.7166666666666666,"['1X', '1X', '1X']"
572,306,3,15.433333333333334,"['1X', '1X', '1X']"
306,283,2,15.9,"['1X', '1X']"
283,294,2,0.43333333333333335,"['1X', '1X']"
294,244,7,0.6361111111111111,"['1X', '1X', 'CA', 'CA', 'CA', 'CA', 'CA']"
731,732,6,2.0133333333333336,"['2', '2', '2', '2', '43', '43']"
732,805,4,1.2722222222222224,"['2', '2', '2', '2']"
805,385,4,1.7333333333333334,"['2', '2', '2', '2']"
385,808,4,1.4611111111111112,"['2', '2', '2', '2']"
808,806,4,1.7666666666666666,"['2', '2', '2', '2']"
806,807,4,0.6500000000000001,"['2', '2', '2', '2']"
807,480,4,1.05,"['2', '2', '2', '2']"
480,717,4,2.0,"['2', '2', '2', '2']"
