,,update_count,driving_time,routes,source_stop_id,destination_stop_id,avg_delay
17445,17443,1,1.0,"('205-13172',)",17445,17443,3.4444444444444446
17443,14084,1,1.0,"('205-13172',)",17443,14084,4.533333333333333
14084,17441,1,1.0,"('205-13172',)",14084,17441,4.325
17441,17439,1,0.0,"('205-13172',)",17441,17439,3.75
17439,14019,1,1.0,"('205-13172',)",17439,14019,3.45
14019,17437,1,1.0,"('205-13172',)",14019,17437,3.8125
17437,17430,1,1.0,"('205-13172',)",17437,17430,4.3625
17431,16987,1,3.0,"('205-13172',)",17431,16987,5.2250000000000005
16987,17433,1,1.0,"('205-13172',)",16987,17433,5.1
17433,17432,1,2.0,"('205-13172',)",17433,17432,5.655555555555555
17432,12738,2,2.0,"('205-13172', '246-13172')",17432,12738,2.6888888888888887
12738,16986,1,1.0,"('205-13172',)",12738,16986,7.738461538461538
16986,17429,1,1.0,"('205-13172',)",16986,17429,4.64
17429,17427,1,1.0,"('205-13172',)",17429,17427,4.24
17427,711,1,1.0,"('205-13172',)",17427,711,4.99
711,17425,1,0.0,"('205-13172',)",711,17425,5.25
17425,17600,1,1.0,"('205-13172',)",17425,17600,6.33
17600,17598,1,1.0,"('205-13172',)",17600,17598,6.699999999999999
17598,16985,1,1.0,"('205-13172',)",17598,16985,8.940000000000001
16985,17596,1,1.0,"('205-13172',)",16985,17596,7.4625
17596,17594,1,1.0,"('205-13172',)",17596,17594,7.314285714285715
17594,17592,1,1.0,"('205-13172',)",17594,17592,7.0
17592,17590,1,0.0,"('205-13172',)",17592,17590,6.642857142857143
17590,17588,1,1.0,"('205-13172',)",17590,17588,7.8999999999999995
17588,17586,1,1.0,"('205-13172',)",17588,17586,7.783333333333334
17586,17584,1,1.0,"('205-13172',)",17586,17584,7.466666666666666
17584,17582,1,0.0,"('205-13172',)",17584,17582,7.55
17582,17580,1,1.0,"('205-13172',)",17582,17580,7.95
17580,17578,1,0.0,"('205-13172',)",17580,17578,7.1571428571428575
17578,5780,1,5.0,"('205-13172',)",17578,5780,6.225
5780,5778,1,0.0,"('205-13172',)",5780,5778,6.6875
5778,7378,1,1.0,"('205-13172',)",5778,7378,6.475
7378,49,1,0.0,"('205-13172',)",7378,49,12.228571428571428
49,5779,1,1.0,"('205-13172',)",49,5779,6.4125000000000005
5779,7410,1,0.0,"('205-13172',)",5779,7410,6.5875
7410,7376,1,1.0,"('205-13172',)",7410,7376,6.3375
7376,7397,1,0.0,"('205-13172',)",7376,7397,6.0875
7397,7384,1,1.0,"('205-13172',)",7397,7384,5.266666666666667
7384,7389,1,0.0,"('205-13172',)",7384,7389,5.388888888888889
7389,271,1,1.0,"('205-13172',)",7389,271,5.566666666666666
271,7399,1,1.0,"('205-13172',)",271,7399,5.788888888888888
7399,7396,1,0.0,"('205-13172',)",7399,7396,5.5
7396,7402,1,1.0,"('205-13172',)",7396,7402,5.6
7402,5120,1,1.0,"('205-13172',)",7402,5120,5.666666666666667
613,9176,1,1.0,"('611-13172',)",613,9176,7.811111111111113
9176,8355,1,0.0,"('611-13172',)",9176,8355,11.85
8355,162,2,2.0,"('611-13172', '611-13172')",8355,162,14.15
162,168,1,1.0,"('611-13172',)",162,168,10.925
168,140859,1,1.0,"('611-13172',)",168,140859,12.775
140859,140860,1,2.0,"('611-13172',)",140859,140860,10.9
140860,12634,1,0.0,"('611-13172',)",140860,12634,12.325
12634,14308,1,3.0,"('611-13172',)",12634,14308,11.05
14308,5939,1,1.0,"('611-13172',)",14308,5939,10.850000000000001
5939,141098,1,0.0,"('611-13172',)",5939,141098,10.725000000000001
141098,14313,1,1.0,"('611-13172',)",141098,14313,11.625
14313,14309,1,1.0,"('611-13172',)",14313,14309,11.100000000000001
14309,140862,1,0.0,"('611-13172',)",14309,140862,11.225000000000001
140862,14300,1,1.0,"('611-13172',)",140862,14300,11.275
14300,6172,1,1.0,"('611-13172',)",14300,6172,11.8
6172,6173,1,0.0,"('611-13172',)",6172,6173,12.025
6173,6175,1,1.0,"('611-13172',)",6173,6175,12.1
6175,20500011,1,1.0,"('611-13172',)",6175,20500011,7.623529411764705
20500011,9959,1,1.0,"('611-13172',)",20500011,9959,10.0
9959,1417,1,0.0,"('611-13172',)",9959,1417,8.625
1417,9964,1,2.0,"('611-13172',)",1417,9964,8.85
9964,9960,1,1.0,"('611-13172',)",9964,9960,9.4875
9960,9969,1,1.0,"('611-13172',)",9960,9969,9.466666666666667
9969,11046,1,1.0,"('611-13172',)",9969,11046,9.240000000000002
11046,9942,1,1.0,"('611-13172',)",11046,9942,8.42
9942,9951,1,1.0,"('611-13172',)",9942,9951,8.6125
9951,9940,1,0.0,"('611-13172',)",9951,9940,8.5875
9940,809,1,1.0,"('611-13172',)",9940,809,11.6
809,808,1,1.0,"('611-13172',)",809,808,11.2
808,807,1,0.0,"('611-13172',)",808,807,11.3
807,819,1,1.0,"('611-13172',)",807,819,9.633333333333333
801,25502,1,1.0,"('611-13172',)",801,25502,10.9
25502,1689,1,1.0,"('611-13172',)",25502,1689,11.26
1689,1687,1,1.0,"('611-13172',)",1689,1687,16.614285714285714
12711,12681,1,0.0,"('611-13172',)",12711,12681,15.825
12681,12703,1,1.0,"('611-13172',)",12681,12703,15.774999999999999
12703,11452,1,1.0,"('611-13172',)",12703,11452,15.125
11452,11455,1,1.0,"('611-13172',)",11452,11455,15.274999999999999
11455,11453,1,2.0,"('611-13172',)",11455,11453,15.525
11453,11451,1,1.0,"('611-13172',)",11453,11451,15.299999999999999
11451,11454,1,1.0,"('611-13172',)",11451,11454,17.142857142857142
11454,15267,1,0.0,"('611-13172',)",11454,15267,15.9
15267,9612,1,1.0,"('611-13172',)",15267,9612,15.35
9612,9611,1,2.0,"('611-13172',)",9612,9611,14.825
9611,9608,1,1.0,"('611-13172',)",9611,9608,14.850000000000001
9608,9610,1,1.0,"('611-13172',)",9608,9610,14.7
9610,9609,1,1.0,"('611-13172',)",9610,9609,14.9
9609,9607,1,1.0,"('611-13172',)",9609,9607,14.975
9607,8783,1,1.0,"('611-13172',)",9607,8783,14.675
8783,8784,2,1.0,"('611-13172', '260-13172')",8783,8784,5.525
8784,6262,1,1.0,"('611-13172',)",8784,6262,14.8
6262,14654,2,0.0,"('611-13172', '108-13172')",6262,14654,8.18
14654,14656,2,1.0,"('611-13172', '108-13172')",14654,14656,7.7700000000000005
14656,14653,2,1.0,"('611-13172', '108-13172')",14656,14653,8.17
14653,14663,2,0.0,"('611-13172', '108-13172')",14653,14663,7.49
14663,10188,1,1.0,"('611-13172',)",14663,10188,14.825
10188,8678,1,1.0,"('611-13172',)",10188,8678,14.95
8678,8681,1,1.0,"('611-13172',)",8678,8681,14.625
8681,8680,1,1.0,"('611-13172',)",8681,8680,14.424999999999999
8680,8255,1,0.0,"('611-13172',)",8680,8255,16.1
8255,16649,1,2.0,"('611-13172',)",8255,16649,15.25
16649,16652,1,1.0,"('611-13172',)",16649,16652,17.98
16652,16654,1,1.0,"('611-13172',)",16652,16654,14.85
16654,16650,1,1.0,"('611-13172',)",16654,16650,15.225000000000001
16650,16651,1,0.0,"('611-13172',)",16650,16651,15.725000000000001
16651,141097,1,1.0,"('611-13172',)",16651,141097,15.525
141097,8355,1,1.0,"('611-13172',)",141097,8355,15.175
162,613,1,1.0,"('611-13172',)",162,613,14.225
5251,5292,1,2.0,"('92-13172',)",5251,5292,11.51764705882353
5289,5271,1,2.0,"('92-13172',)",5289,5271,1.75
5271,5259,1,1.0,"('92-13172',)",5271,5259,1.73
5259,2519,1,2.0,"('92-13172',)",5259,2519,2.06
2519,8101,1,2.0,"('92-13172',)",2519,8101,2.15
8101,136,1,1.0,"('92-13172',)",8101,136,2.59
136,8095,1,1.0,"('92-13172',)",136,8095,7.5125
8095,8093,1,1.0,"('92-13172',)",8095,8093,3.3909090909090907
8093,8088,1,1.0,"('92-13172',)",8093,8088,2.9818181818181815
8088,16376,1,1.0,"('92-13172',)",8088,16376,3.0181818181818185
16376,4071,1,1.0,"('92-13172',)",16376,4071,2.8666666666666667
4071,384,1,1.0,"('92-13172',)",4071,384,3.033333333333333
384,8969,1,1.0,"('92-13172',)",384,8969,3.1
8969,2210,1,1.0,"('92-13172',)",8969,2210,3.1545454545454548
2210,10748,1,1.0,"('92-13172',)",2210,10748,2.9545454545454546
10748,2195,1,1.0,"('92-13172',)",10748,2195,3.2454545454545456
2195,2207,1,0.0,"('92-13172',)",2195,2207,7.370588235294117
2207,2211,1,1.0,"('92-13172',)",2207,2211,4.736363636363636
2211,2198,1,0.0,"('92-13172',)",2211,2198,6.4818181818181815
2198,2203,2,0.0,"('92-13172', '603-13172')",2198,2203,8.09047619047619
2203,2199,2,1.0,"('92-13172', '603-13172')",2203,2199,8.5
2199,2204,1,1.0,"('92-13172',)",2199,2204,7.163636363636363
2204,2200,1,1.0,"('92-13172',)",2204,2200,7.2272727272727275
2200,2202,1,0.0,"('92-13172',)",2200,2202,7.154545454545455
2202,2196,1,1.0,"('92-13172',)",2202,2196,7.75
2196,10749,1,1.0,"('92-13172',)",2196,10749,7.341666666666666
10749,17119,1,0.0,"('92-13172',)",10749,17119,7.458333333333333
17119,10733,1,1.0,"('92-13172',)",17119,10733,7.966666666666666
10733,2194,1,1.0,"('92-13172',)",10733,2194,7.55
2194,2213,1,0.0,"('92-13172',)",2194,2213,7.675
2213,2209,1,1.0,"('92-13172',)",2213,2209,7.216666666666666
2209,2205,1,2.0,"('92-13172',)",2209,2205,6.7250000000000005
2205,10738,1,1.0,"('92-13172',)",2205,10738,6.3
10738,2206,1,1.0,"('92-13172',)",10738,2206,5.114285714285714
2206,4753,1,1.0,"('92-13172',)",2206,4753,4.385714285714285
4753,4745,1,1.0,"('92-13172',)",4753,4745,4.542857142857143
4745,13207,1,1.0,"('92-13172',)",4745,13207,4.385714285714285
13207,459,1,1.0,"('92-13172',)",13207,459,4.676923076923076
459,4743,1,1.0,"('92-13172',)",459,4743,4.43076923076923
4743,4746,1,0.0,"('92-13172',)",4743,4746,3.857142857142857
4746,460,1,1.0,"('92-13172',)",4746,460,3.757142857142857
460,4748,1,1.0,"('92-13172',)",460,4748,3.842857142857143
4748,4747,1,1.0,"('92-13172',)",4748,4747,4.114285714285714
4747,3401,1,0.0,"('92-13172',)",4747,3401,4.5
3401,3402,1,1.0,"('92-13172',)",3401,3402,10.457142857142857
3402,3407,1,1.0,"('92-13172',)",3402,3407,6.166666666666667
3407,11893,1,0.0,"('92-13172',)",3407,11893,6.0
11893,1884,1,1.0,"('92-13172',)",11893,1884,6.6000000000000005
1884,3408,1,0.0,"('92-13172',)",1884,3408,6.325
3408,463,1,2.0,"('92-13172',)",3408,463,9.799999999999999
463,7677,1,1.0,"('92-13172',)",463,7677,7.1000000000000005
7677,1624,1,0.0,"('92-13172',)",7677,1624,7.883333333333333
1624,7679,1,2.0,"('92-13172',)",1624,7679,7.525000000000001
7679,7678,1,1.0,"('92-13172',)",7679,7678,7.466666666666666
7678,7672,1,1.0,"('92-13172',)",7678,7672,7.199999999999999
7672,7675,1,1.0,"('92-13172',)",7672,7675,6.907692307692307
7675,7674,1,1.0,"('92-13172',)",7675,7674,6.166666666666667
7674,7673,1,1.0,"('92-13172',)",7674,7673,5.883333333333333
7673,7680,1,1.0,"('92-13172',)",7673,7680,5.258333333333334
7680,7676,1,1.0,"('92-13172',)",7680,7676,5.2250000000000005
7676,7682,1,1.0,"('92-13172',)",7676,7682,5.233333333333333
7682,7681,1,0.0,"('92-13172',)",7682,7681,5.908333333333334
7681,7671,1,1.0,"('92-13172',)",7681,7671,5.7
7671,5101,1,1.0,"('92-13172',)",7671,5101,5.2250000000000005
5101,5102,1,1.0,"('92-13172',)",5101,5102,4.55
5102,13547,1,1.0,"('92-13172',)",5102,13547,4.891666666666667
13547,1573,2,1.0,"('92-13172', '155-13172')",13547,1573,1.3
1573,4107,1,1.0,"('92-13172',)",1573,4107,10.547058823529412
4107,3328,1,1.0,"('92-13172',)",4107,3328,5.1000000000000005
3328,1544,1,0.0,"('92-13172',)",3328,1544,5.591666666666666
1544,12068,1,1.0,"('92-13172',)",1544,12068,6.533333333333334
12068,3580,1,1.0,"('92-13172',)",12068,3580,6.733333333333333
3580,3582,1,0.0,"('92-13172',)",3580,3582,6.791666666666667
3582,3579,1,1.0,"('92-13172',)",3582,3579,6.425
3579,3578,1,1.0,"('92-13172',)",3579,3578,6.541666666666667
3578,3577,1,1.0,"('92-13172',)",3578,3577,6.415384615384616
3577,3583,1,1.0,"('92-13172',)",3577,3583,6.515384615384615
3583,3586,1,1.0,"('92-13172',)",3583,3586,6.085714285714286
3586,3585,1,0.0,"('92-13172',)",3586,3585,5.838461538461539
3585,3584,1,1.0,"('92-13172',)",3585,3584,5.546153846153846
3584,2230,1,1.0,"('92-13172',)",3584,2230,5.538461538461538
2230,2229,1,1.0,"('92-13172',)",2230,2229,5.261538461538462
2229,10761,1,0.0,"('92-13172',)",2229,10761,4.938461538461539
10761,2253,1,1.0,"('92-13172',)",10761,2253,5.315384615384615
2253,2238,2,2.0,"('92-13172', '222-13172')",2253,2238,0.725
2238,2236,2,1.0,"('92-13172', '222-13172')",2238,2236,0.6749999999999999
2236,2252,2,1.0,"('92-13172', '222-13172')",2236,2252,0.5
2252,2243,2,0.0,"('92-13172', '222-13172')",2252,2243,0.625
2243,2217,2,2.0,"('92-13172', '222-13172')",2243,2217,0.8
2217,6366,2,0.0,"('92-13172', '222-13172')",2217,6366,6.779999999999999
6366,10785,2,0.0,"('92-13172', '222-13172')",6366,10785,1.8
10785,2218,1,1.0,"('92-13172',)",10785,2218,6.166666666666667
2218,10784,1,1.0,"('92-13172',)",2218,10784,6.308333333333334
10784,2250,1,0.0,"('92-13172',)",10784,2250,6.108333333333333
2250,20341,1,1.0,"('92-13172',)",2250,20341,5.666666666666667
20341,10790,1,1.0,"('92-13172',)",20341,10790,5.369230769230769
10790,10792,1,1.0,"('92-13172',)",10790,10792,5.661538461538461
10792,10766,1,1.0,"('92-13172',)",10792,10766,10.149999999999999
10766,2239,1,1.0,"('92-13172',)",10766,2239,5.607692307692308
2239,12623,1,1.0,"('92-13172',)",2239,12623,5.383333333333333
12623,2246,1,1.0,"('92-13172',)",12623,2246,4.218181818181818
2246,2216,1,1.0,"('92-13172',)",2246,2216,4.300000000000001
2216,2251,1,1.0,"('92-13172',)",2216,2251,4.127272727272727
2251,2258,1,1.0,"('92-13172',)",2251,2258,8.836363636363636
2258,2231,2,1.0,"('92-13172', '233-13172')",2258,2231,4.514285714285714
2231,4348,2,0.0,"('92-13172', '233-13172')",2231,4348,4.707142857142857
4348,2259,1,1.0,"('92-13172',)",4348,2259,4.5636363636363635
2259,2224,1,1.0,"('92-13172',)",2259,2224,4.490909090909091
2224,2233,1,1.0,"('92-13172',)",2224,2233,4.554545454545455
2233,2241,1,1.0,"('92-13172',)",2233,2241,4.190909090909091
2241,2242,1,0.0,"('92-13172',)",2241,2242,4.372727272727273
2242,2234,1,1.0,"('92-13172',)",2242,2234,4.254545454545454
2234,2244,1,1.0,"('92-13172',)",2234,2244,5.191666666666667
2244,2528,1,1.0,"('92-13172',)",2244,2528,6.711111111111111
2528,2529,1,1.0,"('92-13172',)",2528,2529,5.058333333333334
2529,11063,1,1.0,"('92-13172',)",2529,11063,4.808333333333334
11063,11062,1,1.0,"('92-13172',)",11063,11062,4.566666666666666
11062,30015,1,1.0,"('92-13172',)",11062,30015,4.827272727272727
16904,8585,1,0.0,"('150-13172',)",16904,8585,2.638461538461539
8585,15382,3,1.0,"('150-13172', '237-13172', '240-13172')",8585,15382,11.562962962962963
15382,15379,2,1.0,"('150-13172', '240-13172')",15382,15379,11.392592592592594
15379,15381,2,0.0,"('150-13172', '240-13172')",15379,15381,11.237037037037036
15381,15342,2,1.0,"('150-13172', '240-13172')",15381,15342,11.07037037037037
15342,15341,2,0.0,"('150-13172', '240-13172')",15342,15341,11.125925925925925
15341,15413,1,1.0,"('150-13172',)",15341,15413,8.166666666666666
15413,15339,1,1.0,"('150-13172',)",15413,15339,1.5461538461538462
15339,15346,1,1.0,"('150-13172',)",15339,15346,1.6615384615384614
15346,15407,1,0.0,"('150-13172',)",15346,15407,1.8923076923076925
15407,15404,1,2.0,"('150-13172',)",15407,15404,1.9692307692307693
15404,15399,1,0.0,"('150-13172',)",15404,15399,2.123076923076923
15399,15395,1,1.0,"('150-13172',)",15399,15395,2.023076923076923
15395,15355,2,0.0,"('150-13172', '242-13172')",15395,15355,1.7333333333333334
15355,15384,2,1.0,"('150-13172', '242-13172')",15355,15384,1.2333333333333334
15384,16804,1,2.0,"('150-13172',)",15384,16804,2.0846153846153848
16804,15357,1,1.0,"('150-13172',)",16804,15357,2.1384615384615384
15357,15351,1,1.0,"('150-13172',)",15357,15351,2.1714285714285713
15351,15372,1,1.0,"('150-13172',)",15351,15372,2.107142857142857
15372,15393,1,1.0,"('150-13172',)",15372,15393,1.9
15337,588,1,1.0,"('150-13172',)",15337,588,1.8153846153846156
588,15347,1,1.0,"('150-13172',)",588,15347,1.6538461538461537
15347,15330,1,1.0,"('150-13172',)",15347,15330,4.9875
15330,14938,1,1.0,"('150-13172',)",15330,14938,1.7923076923076922
14938,14940,2,1.0,"('150-13172', '169-13172')",14938,14940,
14940,6583,2,2.0,"('150-13172', '169-13172')",14940,6583,
6583,6575,2,1.0,"('150-13172', '169-13172')",6583,6575,
6575,6597,2,1.0,"('150-13172', '169-13172')",6575,6597,
6597,7148,3,1.5,"('150-13172', '164-13172', '169-13172')",6597,7148,
7148,5507,2,4.0,"('150-13172', '169-13172')",7148,5507,
5507,20440,1,2.0,"('150-13172',)",5507,20440,2.3125
20440,15233,1,1.0,"('150-13172',)",20440,15233,2.5933333333333333
15233,6592,1,1.0,"('150-13172',)",15233,6592,2.792857142857143
6592,6593,1,1.0,"('150-13172',)",6592,6593,2.2857142857142856
6593,6589,1,2.0,"('150-13172',)",6593,6589,2.1142857142857143
6589,6590,1,1.0,"('150-13172',)",6589,6590,2.0500000000000003
6590,6574,1,1.0,"('150-13172',)",6590,6574,1.9714285714285715
6574,6594,1,1.0,"('150-13172',)",6574,6594,1.7
6594,14957,1,1.0,"('150-13172',)",6594,14957,4.1952380952380945
14957,6569,1,1.0,"('150-13172',)",14957,6569,2.435714285714286
6569,6584,1,2.0,"('150-13172',)",6569,6584,1.9857142857142858
6584,6576,1,1.0,"('150-13172',)",6584,6576,2.0
6576,14952,1,1.0,"('150-13172',)",6576,14952,1.8928571428571428
14952,14956,1,1.0,"('150-13172',)",14952,14956,1.8357142857142856
14956,12852,1,1.0,"('150-13172',)",14956,12852,1.7214285714285715
12852,14949,1,1.0,"('150-13172',)",12852,14949,3.313333333333333
14949,14944,1,1.0,"('150-13172',)",14949,14944,3.353333333333333
14944,1040,1,1.0,"('150-13172',)",14944,1040,5.468421052631579
1040,9579,1,1.0,"('150-13172',)",1040,9579,2.90625
9579,703,1,2.0,"('150-13172',)",9579,703,3.15
3043,6867,1,1.0,"('164-13172',)",3043,6867,2.514285714285714
6867,15210,1,1.0,"('164-13172',)",6867,15210,2.257142857142857
15210,6828,1,0.0,"('164-13172',)",15210,6828,1.9785714285714284
6828,6894,1,1.0,"('164-13172',)",6828,6894,2.2285714285714286
6894,6856,1,0.0,"('164-13172',)",6894,6856,1.8571428571428572
6856,6840,1,1.0,"('164-13172',)",6856,6840,7.258139534883721
6840,10423,1,0.0,"('164-13172',)",6840,10423,2.8615384615384616
10423,10411,2,1.0,"('164-13172', '165-13172')",10423,10411,4.205555555555556
10411,15478,1,1.0,"('164-13172',)",10411,15478,3.808333333333333
15478,15503,1,2.0,"('164-13172',)",15478,15503,2.908333333333333
15503,15506,1,1.0,"('164-13172',)",15503,15506,2.7416666666666667
15506,15500,1,1.0,"('164-13172',)",15506,15500,2.1
15500,6597,1,1.0,"('164-13172',)",15500,6597,4.05
7148,15467,1,1.0,"('164-13172',)",7148,15467,2.523076923076923
15467,15518,1,2.0,"('164-13172',)",15467,15518,2.6714285714285713
15518,997,1,1.0,"('164-13172',)",15518,997,9.126086956521739
997,15492,1,2.0,"('164-13172',)",997,15492,2.5571428571428574
15492,15523,1,2.0,"('164-13172',)",15492,15523,3.2933333333333334
15523,15510,1,0.0,"('164-13172',)",15523,15510,3.3733333333333335
15510,15472,1,1.0,"('164-13172',)",15510,15472,3.2199999999999998
15472,15463,1,1.0,"('164-13172',)",15472,15463,2.9733333333333336
15463,15509,1,1.0,"('164-13172',)",15463,15509,4.0
15509,15517,1,1.0,"('164-13172',)",15509,15517,3.92
15517,15522,1,0.0,"('164-13172',)",15517,15522,3.993333333333333
15522,15527,1,1.0,"('164-13172',)",15522,15527,3.76
15527,15501,1,1.0,"('164-13172',)",15527,15501,11.133333333333335
15501,15476,1,1.0,"('164-13172',)",15501,15476,4.5
15476,15489,1,0.0,"('164-13172',)",15476,15489,4.2749999999999995
15489,15528,1,1.0,"('164-13172',)",15489,15528,4.2875
15528,20441,1,1.0,"('164-13172',)",15528,20441,3.7687500000000003
20441,15474,1,1.0,"('164-13172',)",20441,15474,3.825
15474,15491,1,0.0,"('164-13172',)",15474,15491,3.60625
15491,15465,1,1.0,"('164-13172',)",15491,15465,4.40625
15465,15459,1,1.0,"('164-13172',)",15465,15459,9.57391304347826
15459,15496,1,1.0,"('164-13172',)",15459,15496,6.375
15496,15482,1,1.0,"('164-13172',)",15496,15482,5.84375
15482,15525,1,2.0,"('164-13172',)",15482,15525,6.133333333333334
15525,15480,1,1.0,"('164-13172',)",15525,15480,5.456250000000001
15480,15481,1,1.0,"('164-13172',)",15480,15481,5.1375
15481,15494,1,1.0,"('164-13172',)",15481,15494,5.06875
15494,15504,1,1.0,"('164-13172',)",15494,15504,5.325
15504,15493,1,1.0,"('164-13172',)",15504,15493,5.20625
15493,15484,1,1.0,"('164-13172',)",15493,15484,5.0625
15484,15469,1,1.0,"('164-13172',)",15484,15469,5.18125
15469,20142,1,1.0,"('164-13172',)",15469,20142,7.986363636363635
20142,15508,1,0.0,"('164-13172',)",20142,15508,6.1625
15508,15512,1,1.0,"('164-13172',)",15508,15512,5.99375
15512,15483,1,1.0,"('164-13172',)",15512,15483,5.94375
15483,15499,1,1.0,"('164-13172',)",15483,15499,5.94375
15499,15526,1,2.0,"('164-13172',)",15499,15526,6.23125
15526,15507,1,1.0,"('164-13172',)",15526,15507,6.80625
15507,15479,1,1.0,"('164-13172',)",15507,15479,6.45625
15479,15475,1,1.0,"('164-13172',)",15479,15475,7.347058823529412
15475,7123,1,1.0,"('164-13172',)",15475,7123,6.123529411764705
7123,15461,1,1.0,"('164-13172',)",7123,15461,6.223529411764707
15461,15521,1,2.0,"('164-13172',)",15461,15521,6.294117647058823
15521,15462,1,1.0,"('164-13172',)",15521,15462,6.3374999999999995
15462,15486,1,1.0,"('164-13172',)",15462,15486,9.237499999999999
15486,15498,1,1.0,"('164-13172',)",15486,15498,6.71875
15498,15485,1,1.0,"('164-13172',)",15498,15485,7.4875
15485,15460,1,1.0,"('164-13172',)",15485,15460,7.4937499999999995
15460,15511,1,1.0,"('164-13172',)",15460,15511,7.1875
15511,15477,1,1.0,"('164-13172',)",15511,15477,7.2375
15477,15519,1,2.0,"('164-13172',)",15477,15519,7.7375
15519,15470,1,0.0,"('164-13172',)",15519,15470,7.553333333333333
15470,15468,1,1.0,"('164-13172',)",15470,15468,6.713333333333334
15468,15466,1,1.0,"('164-13172',)",15468,15466,5.9
15466,16436,1,1.0,"('164-13172',)",15466,16436,6.074999999999999
16436,16437,1,1.0,"('164-13172',)",16436,16437,5.68125
16437,16433,1,1.0,"('164-13172',)",16437,16433,6.982352941176471
16433,16429,1,1.0,"('164-13172',)",16433,16429,5.36875
16429,16430,1,1.0,"('164-13172',)",16429,16430,5.18125
16430,16428,1,1.0,"('164-13172',)",16430,16428,5.14375
16428,16434,1,1.0,"('164-13172',)",16428,16434,5.375
16434,16438,1,1.0,"('164-13172',)",16434,16438,5.1375
16438,16432,1,1.0,"('164-13172',)",16438,16432,4.84375
16432,15887,1,1.0,"('164-13172',)",16432,15887,5.64
15887,5926,1,2.0,"('164-13172',)",15887,5926,5.66
5926,4751,1,1.0,"('164-13172',)",5926,4751,5.693333333333333
4751,11812,1,2.0,"('164-13172',)",4751,11812,6.225
11812,11814,3,1.0,"('164-13172', '154-13172', '294-13172')",11812,11814,4.3
11814,11813,3,0.0,"('164-13172', '154-13172', '294-13172')",11814,11813,5.05
11813,4639,3,0.5,"('164-13172', '154-13172', '294-13172')",11813,4639,4.48
4639,1682,3,0.5,"('164-13172', '154-13172', '294-13172')",4639,1682,5.1
1682,30003,3,2.0,"('164-13172', '154-13172', '294-13172')",1682,30003,4.73
4642,1326,1,1.0,"('165-13172',)",4642,1326,3.3214285714285716
1326,3326,1,1.0,"('165-13172',)",1326,3326,3.046666666666667
3326,3867,1,1.0,"('165-13172',)",3326,3867,3.7
3867,3866,1,1.0,"('165-13172',)",3867,3866,2.582142857142857
3866,3865,1,1.0,"('165-13172',)",3866,3865,2.5
3865,3868,1,2.0,"('165-13172',)",3865,3868,2.0703703703703704
3868,1249,1,2.0,"('165-13172',)",3868,1249,1.5777777777777777
1249,10360,1,1.0,"('165-13172',)",1249,10360,1.830769230769231
10360,1817,1,1.0,"('165-13172',)",10360,1817,1.9846153846153847
1817,1820,1,1.0,"('165-13172',)",1817,1820,10.415999999999999
1820,1821,1,1.0,"('165-13172',)",1820,1821,10.236
1821,20438,1,2.0,"('165-13172',)",1821,20438,2.013333333333333
20438,3036,1,0.0,"('165-13172',)",20438,3036,2.24
3036,1815,1,1.0,"('165-13172',)",3036,1815,4.877777777777777
1815,15188,1,2.0,"('165-13172',)",1815,15188,1.46
15188,15225,1,1.0,"('165-13172',)",15188,15225,1.5799999999999998
15225,15240,1,1.0,"('165-13172',)",15225,15240,1.4800000000000002
15240,15196,1,1.0,"('165-13172',)",15240,15196,1.5588235294117647
15196,15235,1,1.0,"('165-13172',)",15196,15235,1.3588235294117648
15235,15182,1,1.0,"('165-13172',)",15235,15182,1.0941176470588234
15182,15206,1,1.0,"('165-13172',)",15182,15206,1.4000000000000001
15206,15222,1,1.0,"('165-13172',)",15206,15222,1.8235294117647058
15222,15208,1,1.0,"('165-13172',)",15222,15208,5.3500000000000005
15208,15209,1,1.0,"('165-13172',)",15208,15209,2.0411764705882356
15209,15242,1,1.0,"('165-13172',)",15209,15242,2.4176470588235297
15242,15183,1,1.0,"('165-13172',)",15242,15183,2.75
15183,15189,1,1.0,"('165-13172',)",15183,15189,2.825
15189,15194,1,1.0,"('165-13172',)",15189,15194,2.8125
15194,15199,1,2.0,"('165-13172',)",15194,15199,2.6500000000000004
15199,15201,1,0.0,"('165-13172',)",15199,15201,2.7222222222222223
15201,15246,1,2.0,"('165-13172',)",15201,15246,2.817647058823529
15246,15223,1,1.0,"('165-13172',)",15246,15223,2.6411764705882357
15223,15204,1,1.0,"('165-13172',)",15223,15204,2.523529411764706
15204,15236,1,1.0,"('165-13172',)",15204,15236,2.723529411764706
15236,15237,1,1.0,"('165-13172',)",15236,15237,9.1
15237,15186,1,1.0,"('165-13172',)",15237,15186,3.729411764705883
15186,15205,1,1.0,"('165-13172',)",15186,15205,3.2941176470588234
15205,15216,1,1.0,"('165-13172',)",15205,15216,3.735294117647059
15216,15228,1,1.0,"('165-13172',)",15216,15228,4.522222222222222
15228,15218,1,1.0,"('165-13172',)",15228,15218,4.483333333333333
15218,15202,1,1.0,"('165-13172',)",15218,15202,4.69375
15202,15200,1,1.0,"('165-13172',)",15202,15200,4.43125
15200,15245,1,1.0,"('165-13172',)",15200,15245,4.825
15245,15203,1,2.0,"('165-13172',)",15245,15203,4.575
15203,15191,1,1.0,"('165-13172',)",15203,15191,4.98125
